ID,GRE Score,TOEFL Score,University Rating,SOP,LOR ,CGPA,Research,Admitted,Age,Location,First_Generation
ID_002753,302.0,98.0,1,2.23,2.69,5.85,0,0,34,South America,0
ID_002754,318.0,101.0,3,,2.7,7.84,0,0,33,Asia,0
ID_002755,298.0,97.0,2,3.13,3.24,6.69,0,0,27,Europe,0
ID_002756,322.0,103.0,2,3.48,3.16,7.59,1,0,26,Asia,0
ID_002757,323.0,,4,4.06,3.68,7.95,1,1,28,Europe,1
ID_002758,326.0,101.0,3,3.95,3.91,9.46,1,1,23,South America,0
ID_002759,302.0,101.0,2,2.8,2.72,6.72,0,0,21,North America,0
ID_002760,328.0,112.0,5,5.49,2.96,9.07,1,1,26,North America,0
ID_002761,316.0,,2,,3.5,8.95,0,0,25,Europe,0
ID_002762,312.0,103.0,3,2.91,3.25,8.84,0,1,20,North America,0
ID_002763,,,1,3.3,2.27,8.96,0,0,30,South America,1
ID_002764,333.0,119.0,5,4.87,4.47,10.14,1,1,28,North America,0
ID_002765,,101.0,3,3.83,3.1,,0,0,28,South America,0
ID_002766,318.0,109.0,3,3.15,2.29,11.04,0,1,31,Asia,1
ID_002767,316.0,102.0,2,2.38,4.72,,0,1,21,South America,0
ID_002768,338.0,118.0,5,,5.45,9.31,0,1,22,Africa,1
ID_002769,316.0,106.0,3,4.54,3.0,10.07,0,1,24,Africa,1
ID_002770,329.0,111.0,4,3.74,5.31,8.52,1,1,24,Africa,1
ID_002771,325.0,111.0,4,4.03,4.2,8.43,1,1,34,Europe,1
ID_002772,295.0,97.0,1,2.15,1.81,8.04,0,0,20,Europe,0
ID_002773,,108.0,3,4.48,4.54,9.63,1,1,27,Europe,0
ID_002774,315.0,109.0,3,4.22,4.2,8.94,1,1,31,South America,1
ID_002775,322.0,109.0,3,2.34,3.92,10.24,0,0,27,Europe,1
ID_002776,314.0,108.0,3,3.1,3.9,8.82,0,1,23,Asia,0
ID_002777,313.0,104.0,3,3.59,4.25,9.1,0,1,32,Africa,1
ID_002778,327.0,108.0,4,4.4,4.8,9.11,1,1,26,South America,1
ID_002779,323.0,109.0,4,4.0,4.75,7.99,1,1,34,Africa,1
ID_002780,303.0,99.0,2,1.92,1.31,7.48,0,0,34,Europe,0
ID_002781,,98.0,2,1.14,4.64,7.87,0,0,30,South America,1
ID_002782,295.0,98.0,2,3.34,2.22,7.58,0,0,29,North America,0
ID_002783,330.0,115.0,5,,4.83,10.26,1,1,22,Asia,0
ID_002784,321.0,110.0,3,3.08,3.29,8.61,1,1,25,Europe,0
ID_002785,320.0,110.0,3,3.25,2.34,8.47,0,1,33,Europe,1
ID_002786,337.0,118.0,4,6.56,4.57,9.81,0,1,35,Asia,1
ID_002787,293.0,95.0,1,1.57,1.88,7.99,0,0,29,Asia,0
ID_002788,319.0,110.0,3,3.85,4.38,,1,1,32,North America,0
ID_002789,322.0,102.0,3,4.2,3.56,8.54,0,1,29,Europe,0
ID_002790,304.0,103.0,2,2.27,4.03,,0,1,31,Europe,1
ID_002791,314.0,108.0,3,4.69,5.22,8.84,0,1,33,Africa,1
ID_002792,301.0,,3,4.46,3.95,8.0,0,0,28,South America,0
ID_002793,320.0,111.0,3,,3.83,7.73,1,1,20,South America,0
ID_002794,,91.0,1,3.48,0.67,7.98,0,0,24,Africa,1
ID_002795,316.0,105.0,2,4.64,2.77,8.49,0,0,23,South America,0
ID_002796,309.0,98.0,1,1.42,1.3,7.38,0,0,27,Asia,1
ID_002797,324.0,110.0,3,2.27,1.66,11.21,1,1,30,South America,1
ID_002798,303.0,102.0,5,3.61,4.47,7.86,0,1,31,South America,0
ID_002799,340.0,112.0,4,4.7,4.76,8.42,1,1,20,Africa,0
ID_002800,340.0,114.0,4,5.69,3.97,8.84,1,1,28,North America,1
ID_002801,310.0,99.0,2,3.16,3.14,8.01,0,0,35,South America,1
ID_002802,316.0,107.0,1,3.35,2.21,9.2,0,1,25,South America,1
ID_002803,307.0,104.0,2,2.01,2.09,,0,0,23,North America,1
ID_002804,296.0,98.0,2,,1.67,9.3,0,0,31,Africa,1
ID_002805,325.0,112.0,3,4.24,2.62,9.56,0,0,28,North America,0
ID_002806,318.0,104.0,3,4.11,1.49,9.4,1,1,30,Africa,1
ID_002807,313.0,,3,3.86,3.74,10.58,1,1,24,Asia,1
ID_002808,330.0,117.0,5,,4.1,9.12,1,1,34,Africa,1
ID_002809,310.0,102.0,3,5.4,3.23,7.11,1,1,24,Asia,0
ID_002810,312.0,105.0,2,3.0,2.95,9.1,0,0,31,Asia,0
ID_002811,321.0,104.0,3,3.3,3.38,8.21,1,1,24,Africa,1
ID_002812,322.0,106.0,2,1.5,0.66,,0,1,20,Europe,1
ID_002813,309.0,106.0,3,1.04,1.6,8.58,0,0,20,Africa,0
ID_002814,326.0,113.0,4,5.22,4.55,9.98,0,1,27,South America,0
ID_002815,316.0,109.0,3,4.22,4.39,9.11,0,1,31,South America,0
ID_002816,312.0,104.0,2,2.57,2.99,7.16,0,1,27,Europe,0
ID_002817,322.0,114.0,4,4.1,2.28,7.77,1,1,31,Asia,1
ID_002818,303.0,106.0,2,2.82,2.4,7.12,0,1,34,Europe,0
ID_002819,322.0,107.0,5,4.92,3.03,9.22,0,1,34,South America,1
ID_002820,340.0,120.0,4,4.33,5.15,10.84,1,1,25,Europe,1
ID_002821,315.0,105.0,2,,2.91,9.45,0,0,31,Africa,0
ID_002822,331.0,116.0,5,5.73,3.8,9.54,1,1,30,Europe,0
ID_002823,,104.0,3,3.2,1.4,8.69,0,1,32,Asia,0
ID_002824,313.0,106.0,2,,2.0,7.52,1,0,23,Africa,0
ID_002825,329.0,117.0,4,4.6,4.95,10.44,1,1,21,North America,1
ID_002826,,104.0,3,3.57,3.65,9.51,0,1,33,South America,1
ID_002827,304.0,102.0,2,2.95,4.52,8.94,0,0,21,South America,1
ID_002828,,108.0,4,5.63,5.45,9.64,1,1,28,Europe,0
ID_002829,331.0,113.0,4,5.95,3.0,9.17,1,1,34,Africa,1
ID_002830,316.0,108.0,3,2.14,3.47,7.85,1,1,24,North America,0
ID_002831,314.0,,3,4.5,2.74,7.27,1,1,23,Africa,1
ID_002832,329.0,114.0,5,3.55,3.5,9.21,1,1,29,South America,0
ID_002833,323.0,114.0,5,5.13,4.75,9.7,1,1,32,Africa,1
ID_002834,318.0,112.0,3,3.12,3.72,9.56,0,1,20,North America,1
ID_002835,321.0,,4,3.95,3.43,9.56,1,1,26,Europe,0
ID_002836,310.0,,2,2.89,3.57,8.96,0,1,22,Asia,1
ID_002837,314.0,104.0,3,5.12,3.96,10.13,0,1,25,Africa,1
ID_002838,317.0,100.0,2,1.31,1.24,8.76,1,1,24,Asia,0
ID_002839,330.0,115.0,5,4.71,4.99,9.88,1,1,24,South America,0
ID_002840,307.0,105.0,2,,3.13,7.82,0,0,30,Europe,0
ID_002841,332.0,119.0,4,4.54,4.89,8.41,1,1,24,Europe,0
ID_002842,332.0,118.0,3,4.05,5.25,9.71,1,1,20,Africa,0
ID_002843,338.0,114.0,5,4.81,5.13,9.42,1,1,20,Europe,1
ID_002844,,110.0,3,,2.22,9.21,1,1,22,Africa,0
ID_002845,,101.0,2,3.68,4.03,,0,0,33,Africa,1
ID_002846,295.0,94.0,1,1.99,2.75,7.26,0,0,31,Asia,1
ID_002847,305.0,108.0,3,,3.39,6.99,0,0,29,Europe,0
ID_002848,331.0,,5,4.57,5.28,8.02,1,1,23,Africa,1
ID_002849,331.0,117.0,5,4.2,3.67,8.95,1,1,24,Asia,1
ID_002850,318.0,106.0,3,2.38,1.12,8.52,1,1,21,North America,0
ID_002851,322.0,110.0,5,4.16,4.44,9.58,0,1,27,Asia,1
ID_002852,323.0,108.0,3,3.95,3.67,9.22,1,1,30,Asia,0
ID_002853,310.0,98.0,1,0.53,3.24,6.67,0,0,30,Africa,0
ID_002854,318.0,109.0,2,2.53,3.52,8.36,0,1,33,South America,0
ID_002855,326.0,118.0,4,4.37,5.89,10.21,1,1,21,South America,1
ID_002856,335.0,119.0,4,4.74,2.21,8.76,1,1,28,South America,1
ID_002857,302.0,102.0,5,5.07,2.98,8.06,0,1,21,Asia,1
ID_002858,304.0,108.0,3,4.17,3.57,7.84,0,0,32,Africa,1
ID_002859,332.0,119.0,5,5.06,5.24,10.85,1,1,28,Europe,0
ID_002860,319.0,100.0,2,3.28,5.54,8.58,0,1,26,Asia,1
ID_002861,306.0,,2,,3.08,7.95,0,0,34,Asia,0
ID_002862,312.0,104.0,2,1.14,3.56,7.35,0,1,27,Africa,1
ID_002863,322.0,109.0,3,4.03,4.31,7.49,1,1,34,North America,1
ID_002864,298.0,99.0,1,,2.71,7.91,0,0,30,Asia,1
ID_002865,,112.0,4,3.96,3.27,8.51,0,1,21,North America,1
ID_002866,312.0,103.0,3,5.19,5.11,9.05,0,1,26,North America,1
ID_002867,305.0,103.0,3,4.08,3.99,8.65,0,0,31,South America,0
ID_002868,318.0,106.0,3,4.82,1.62,7.94,0,1,25,Africa,1
ID_002869,301.0,,3,3.65,3.2,9.43,0,0,23,North America,1
ID_002870,320.0,109.0,4,4.01,1.89,8.66,1,1,26,Africa,1
ID_002871,324.0,,4,5.02,2.84,9.91,1,1,35,South America,1
ID_002872,,108.0,3,2.3,3.93,7.54,1,1,33,Africa,0
ID_002873,323.0,111.0,4,3.97,4.14,8.68,1,1,32,Asia,1
ID_002874,329.0,115.0,4,,2.92,10.24,1,1,23,North America,0
ID_002875,321.0,111.0,3,3.17,5.56,8.21,1,1,35,Africa,1
ID_002876,324.0,109.0,4,2.36,5.23,8.65,1,1,21,Europe,0
ID_002877,312.0,,3,3.91,4.44,8.85,0,1,29,Africa,0
ID_002878,329.0,113.0,3,3.97,4.89,10.01,1,1,31,North America,0
ID_002879,295.0,94.0,2,3.11,0.58,7.48,0,0,26,South America,0
ID_002880,333.0,118.0,5,4.16,5.23,11.05,1,1,27,South America,0
ID_002881,296.0,97.0,2,2.7,2.29,8.48,0,0,21,North America,1
ID_002882,326.0,,5,3.69,2.89,9.53,1,1,24,Asia,0
ID_002883,311.0,107.0,2,2.87,2.53,8.21,0,0,20,Asia,1
ID_002884,323.0,111.0,4,3.48,5.62,8.01,1,1,26,South America,0
ID_002885,313.0,107.0,3,,2.11,6.07,1,1,27,South America,0
ID_002886,328.0,109.0,2,3.96,3.47,9.97,1,1,32,North America,1
ID_002887,310.0,,2,2.14,2.22,6.64,0,0,35,Asia,0
ID_002888,,99.0,3,3.91,2.08,8.86,1,1,25,South America,0
ID_002889,316.0,104.0,1,1.77,4.91,7.73,1,0,24,Asia,0
ID_002890,305.0,103.0,1,2.95,1.52,9.01,0,0,34,South America,0
ID_002891,321.0,109.0,3,,2.58,9.92,1,1,25,Africa,1
ID_002892,320.0,112.0,3,3.06,4.63,8.12,1,1,34,Europe,0
ID_002893,305.0,106.0,3,2.94,3.55,,0,0,21,Africa,0
ID_002894,,105.0,3,3.25,4.83,8.28,1,1,20,South America,1
ID_002895,323.0,112.0,4,2.48,2.65,9.25,1,1,26,Europe,1
ID_002896,337.0,120.0,4,3.7,3.55,8.67,1,1,26,Europe,0
ID_002897,304.0,102.0,3,3.69,3.81,7.29,0,1,29,South America,0
ID_002898,299.0,97.0,1,2.32,2.73,8.64,0,0,30,South America,1
ID_002899,326.0,114.0,4,3.93,6.04,8.86,0,1,29,Asia,0
ID_002900,,100.0,3,2.9,2.57,7.55,0,0,33,South America,1
ID_002901,312.0,108.0,2,2.48,4.65,9.24,0,1,21,North America,0
ID_002902,304.0,106.0,2,2.39,1.75,8.92,0,0,21,South America,1
ID_002903,307.0,104.0,3,3.55,2.02,7.76,0,0,20,North America,1
ID_002904,323.0,109.0,3,6.17,3.35,9.16,1,1,29,South America,1
ID_002905,312.0,97.0,3,2.65,3.27,7.96,1,1,27,Asia,0
ID_002906,,110.0,3,2.51,3.78,9.07,1,1,34,North America,0
ID_002907,327.0,,4,4.72,4.72,9.83,1,1,27,Africa,0
ID_002908,311.0,104.0,3,3.33,3.47,8.06,0,1,20,North America,0
ID_002909,338.0,,4,5.13,3.48,8.78,0,1,31,Asia,1
ID_002910,320.0,110.0,3,2.73,3.59,7.93,1,1,30,North America,1
ID_002911,311.0,101.0,3,2.23,2.08,8.87,0,0,27,South America,1
ID_002912,320.0,109.0,5,6.01,3.22,8.39,1,1,28,South America,0
ID_002913,319.0,106.0,3,,4.66,8.89,1,1,33,Asia,0
ID_002914,319.0,105.0,3,4.75,2.15,7.81,1,1,23,Europe,0
ID_002915,314.0,,2,1.56,2.02,8.65,0,1,20,South America,1
ID_002916,314.0,105.0,2,,3.95,8.54,0,1,20,Africa,0
ID_002917,316.0,102.0,3,4.82,4.59,8.82,1,1,22,Asia,0
ID_002918,320.0,104.0,2,2.07,1.97,,0,1,34,North America,1
ID_002919,,100.0,1,2.2,3.21,7.64,0,0,35,North America,1
ID_002920,321.0,109.0,5,4.53,4.86,9.89,1,1,33,Africa,0
ID_002921,306.0,101.0,2,2.09,4.42,7.98,0,1,24,South America,1
ID_002922,302.0,96.0,2,0.38,2.51,6.01,0,0,35,Asia,0
ID_002923,,111.0,4,3.56,5.36,8.81,1,1,24,Africa,1
ID_002924,323.0,111.0,3,3.47,1.09,8.23,1,1,28,South America,1
ID_002925,299.0,101.0,3,1.31,2.74,7.79,0,0,29,Asia,1
ID_002926,300.0,96.0,1,2.8,1.86,7.21,0,0,33,North America,0
ID_002927,317.0,,2,4.76,3.32,8.98,0,1,31,Asia,0
ID_002928,310.0,100.0,3,1.5,2.4,8.45,1,0,21,Europe,0
ID_002929,,112.0,4,5.73,6.04,9.3,1,1,21,Asia,1
ID_002930,,,5,3.46,5.78,8.13,1,1,35,Europe,1
ID_002931,332.0,119.0,4,4.86,6.21,10.41,1,1,25,Asia,1
ID_002932,325.0,100.0,3,3.83,4.94,8.51,1,1,34,Europe,1
ID_002933,307.0,108.0,3,2.2,2.84,9.22,0,0,28,North America,0
ID_002934,325.0,108.0,3,2.24,3.87,8.46,0,1,20,South America,0
ID_002935,,98.0,3,2.22,3.32,8.25,0,0,28,Europe,0
ID_002936,305.0,103.0,2,4.04,4.45,7.29,0,1,28,Europe,1
ID_002937,312.0,108.0,2,2.93,3.45,10.91,0,1,35,North America,1
ID_002938,303.0,109.0,4,,3.56,8.85,0,0,32,Europe,0
ID_002939,302.0,104.0,2,4.04,3.65,6.4,1,0,28,Africa,1
ID_002940,324.0,107.0,4,5.96,2.39,9.36,1,1,24,North America,0
ID_002941,295.0,98.0,2,2.14,3.26,8.08,0,0,32,Africa,1
ID_002942,320.0,102.0,3,3.35,4.66,10.01,1,1,34,North America,1
ID_002943,320.0,118.0,3,5.04,5.6,8.79,0,1,28,Europe,0
ID_002944,317.0,108.0,2,3.69,0.69,7.88,0,0,30,Africa,0
ID_002945,308.0,,2,3.61,4.24,8.89,0,1,23,Europe,1
ID_002946,312.0,103.0,3,4.2,3.91,8.55,0,1,21,North America,0
ID_002947,323.0,114.0,3,4.66,4.48,9.4,1,1,32,Europe,0
ID_002948,322.0,108.0,3,3.95,2.96,7.66,1,1,25,Africa,1
ID_002949,315.0,106.0,2,4.15,3.31,,1,0,33,Africa,1
ID_002950,330.0,110.0,4,3.31,5.26,,1,1,23,Europe,1
ID_002951,323.0,,3,3.8,2.57,9.16,1,1,25,Asia,0
ID_002952,333.0,118.0,5,5.76,4.77,10.18,1,1,22,North America,1
ID_002953,319.0,108.0,3,4.2,5.36,8.6,1,1,25,North America,1
ID_002954,325.0,,4,3.64,2.23,8.11,1,1,21,Europe,1
ID_002955,329.0,114.0,4,4.82,3.68,9.53,1,1,21,Asia,1
ID_002956,,104.0,2,4.73,4.64,9.71,0,0,32,Africa,1
ID_002957,326.0,114.0,3,2.71,3.15,11.41,1,1,28,South America,0
ID_002958,323.0,108.0,3,3.71,2.51,7.78,0,0,26,South America,1
ID_002959,339.0,118.0,4,5.69,5.04,8.83,1,1,22,Europe,1
ID_002960,312.0,102.0,3,4.89,4.75,8.08,0,1,32,Asia,0
ID_002961,,106.0,2,1.23,2.5,7.98,1,0,30,Asia,1
ID_002962,316.0,101.0,3,5.56,2.46,9.03,0,0,20,North America,1
ID_002963,,109.0,4,4.14,5.06,8.92,0,1,27,Africa,0
ID_002964,328.0,116.0,4,4.81,5.12,9.0,1,1,33,Asia,1
ID_002965,300.0,105.0,1,0.84,2.91,8.2,0,0,25,South America,0
ID_002966,320.0,108.0,3,2.97,3.24,7.87,1,1,26,Africa,1
ID_002967,327.0,111.0,5,4.23,4.94,10.22,1,1,28,Africa,0
ID_002968,305.0,105.0,2,1.57,1.89,8.29,0,1,24,Europe,0
ID_002969,322.0,107.0,3,2.19,4.94,7.89,0,0,34,Asia,1
ID_002970,325.0,103.0,4,2.29,4.56,,1,1,20,Europe,0
ID_002971,315.0,103.0,2,3.26,2.64,,0,0,31,Asia,0
ID_002972,317.0,98.0,2,2.37,3.27,9.62,0,1,29,North America,1
ID_002973,319.0,108.0,3,,2.22,9.5,1,1,26,Europe,1
ID_002974,323.0,111.0,5,3.07,5.02,8.57,1,1,34,Europe,0
ID_002975,315.0,104.0,3,,4.31,8.31,0,1,24,South America,1
ID_002976,319.0,107.0,2,2.94,2.92,10.57,0,1,22,Europe,0
ID_002977,327.0,112.0,4,3.98,4.03,9.69,0,1,31,Asia,0
ID_002978,303.0,98.0,2,1.71,4.01,7.49,0,0,32,South America,1
ID_002979,315.0,103.0,2,2.66,3.84,9.3,0,1,28,Europe,1
ID_002980,323.0,113.0,3,3.13,5.1,8.31,1,1,20,Europe,0
ID_002981,321.0,107.0,2,,-0.24,8.27,0,1,20,North America,1
ID_002982,321.0,112.0,4,4.76,5.14,8.29,1,1,35,Europe,1
ID_002983,332.0,117.0,5,5.34,3.94,9.38,1,1,20,Africa,0
ID_002984,312.0,106.0,3,1.64,2.49,8.78,1,0,22,South America,0
ID_002985,308.0,110.0,3,3.61,3.58,,1,0,31,Africa,0
ID_002986,,96.0,2,3.68,2.78,7.7,0,0,25,South America,0
ID_002987,333.0,118.0,2,5.07,3.65,9.51,1,1,29,North America,0
ID_002988,306.0,103.0,2,1.54,4.23,,0,0,30,Europe,0
ID_002989,,110.0,4,,4.01,10.58,1,1,22,Europe,1
ID_002990,319.0,109.0,3,4.13,3.03,8.37,1,1,27,Europe,0
ID_002991,310.0,101.0,3,3.3,5.95,8.08,1,1,33,South America,1
ID_002992,332.0,117.0,2,3.72,3.54,9.58,1,1,33,Europe,1
ID_002993,316.0,108.0,4,3.39,5.62,9.31,1,1,29,Africa,0
ID_002994,334.0,118.0,5,5.4,5.02,10.12,1,1,21,Europe,1
ID_002995,312.0,105.0,2,3.5,1.76,8.46,0,0,33,North America,0
ID_002996,298.0,97.0,2,4.81,3.87,7.95,0,0,28,Africa,1
ID_002997,,101.0,2,2.92,3.1,7.28,0,0,22,Europe,0
ID_002998,335.0,,4,,3.27,9.72,1,1,24,Europe,0
ID_002999,301.0,101.0,3,,2.46,,0,0,29,Asia,0
ID_003000,338.0,119.0,5,3.99,4.31,,0,1,27,South America,0
ID_003001,335.0,117.0,5,4.73,3.76,8.7,1,1,35,Africa,1
ID_003002,300.0,102.0,2,4.06,1.41,8.91,1,1,21,Asia,1
ID_003003,300.0,97.0,2,,1.66,7.79,1,0,25,North America,1
ID_003004,324.0,112.0,4,3.73,4.34,10.18,1,1,31,South America,1
ID_003005,,109.0,2,2.7,1.58,7.29,1,1,24,Africa,1
ID_003006,299.0,99.0,1,,2.28,7.72,0,0,32,Europe,0
ID_003007,298.0,100.0,3,2.32,2.18,8.13,0,0,29,Africa,0
ID_003008,316.0,103.0,3,3.93,5.65,8.87,1,1,28,Europe,0
ID_003009,320.0,110.0,5,3.81,4.12,9.06,1,1,31,South America,0
ID_003010,323.0,111.0,3,4.41,3.11,9.26,1,1,24,Europe,0
ID_003011,324.0,112.0,4,4.26,2.25,10.68,1,1,21,North America,1
ID_003012,311.0,104.0,2,,2.19,6.99,0,1,35,Europe,0
ID_003013,307.0,107.0,2,4.87,3.25,10.03,0,0,24,North America,0
ID_003014,323.0,111.0,3,3.58,3.54,9.0,1,1,34,South America,1
ID_003015,326.0,,4,4.11,5.66,8.35,1,1,31,South America,1
ID_003016,301.0,100.0,3,2.39,1.88,8.91,1,1,23,Africa,0
ID_003017,295.0,,1,3.97,1.35,5.88,0,0,34,North America,0
ID_003018,,113.0,3,5.8,5.13,10.01,0,1,30,North America,1
ID_003019,299.0,95.0,1,2.67,2.63,8.44,0,0,35,Asia,0
ID_003020,,101.0,3,1.8,3.1,8.75,0,1,26,Asia,0
ID_003021,316.0,110.0,3,3.24,4.34,8.8,0,1,25,Asia,0
ID_003022,319.0,107.0,3,3.89,4.99,8.6,1,1,33,Europe,1
ID_003023,303.0,103.0,3,,2.39,9.53,0,0,21,Asia,0
ID_003024,323.0,109.0,3,3.98,3.92,9.47,1,1,31,North America,0
ID_003025,306.0,108.0,2,4.19,2.37,7.46,0,0,30,Europe,1
ID_003026,299.0,98.0,3,1.16,2.44,8.84,0,0,30,South America,1
ID_003027,315.0,102.0,2,2.08,1.43,6.89,0,0,32,Africa,1
ID_003028,314.0,100.0,2,1.89,3.0,9.33,0,1,24,Asia,0
ID_003029,331.0,115.0,4,3.96,5.16,9.94,1,1,26,South America,1
ID_003030,320.0,,5,4.12,5.52,8.41,1,1,30,North America,0
ID_003031,318.0,110.0,4,4.08,5.1,10.93,1,1,26,Africa,1
ID_003032,293.0,92.0,1,1.36,1.42,6.96,0,0,35,South America,0
ID_003033,291.0,95.0,2,0.81,3.37,6.85,0,0,34,Africa,1
ID_003034,,99.0,1,2.62,1.51,7.56,0,0,24,Asia,0
ID_003035,297.0,103.0,2,3.14,4.16,9.38,0,1,31,North America,0
ID_003036,321.0,108.0,3,2.35,3.31,,1,1,34,Africa,1
ID_003037,339.0,115.0,5,5.63,4.81,7.96,1,1,28,South America,1
ID_003038,296.0,99.0,3,1.74,4.16,8.07,0,0,23,Asia,0
ID_003039,331.0,,4,5.5,5.39,8.14,1,1,30,Asia,1
ID_003040,313.0,107.0,2,0.61,4.12,7.45,0,1,22,South America,0
ID_003041,322.0,112.0,5,4.61,5.25,,0,1,34,South America,1
ID_003042,316.0,101.0,2,,1.5,8.1,0,0,23,Africa,1
ID_003043,308.0,102.0,2,2.02,4.07,7.35,0,0,24,Europe,0
ID_003044,307.0,107.0,2,3.43,4.45,7.98,0,0,32,Asia,1
ID_003045,314.0,101.0,2,2.18,2.98,8.26,0,0,25,Africa,1
ID_003046,304.0,104.0,2,3.3,2.24,8.74,0,1,22,South America,0
ID_003047,306.0,105.0,2,3.01,3.57,7.88,1,1,21,Africa,0
ID_003048,311.0,104.0,2,2.32,3.17,,0,0,33,South America,1
ID_003049,,99.0,2,0.79,2.84,8.75,0,0,32,North America,0
ID_003050,298.0,96.0,1,2.42,1.1,,0,0,23,South America,1
ID_003051,327.0,119.0,4,4.58,5.3,10.71,1,1,35,South America,1
ID_003052,313.0,,2,1.06,1.38,7.41,0,1,24,South America,0
ID_003053,310.0,,3,,4.53,7.64,0,1,23,Europe,0
ID_003054,321.0,110.0,3,3.05,3.51,7.17,0,1,33,South America,0
ID_003055,329.0,116.0,4,,5.16,7.8,1,1,30,Asia,0
ID_003056,315.0,105.0,2,2.79,4.7,8.68,0,1,32,Asia,0
ID_003057,310.0,104.0,3,2.48,2.13,8.63,1,0,34,Africa,0
ID_003058,302.0,,2,1.44,1.11,8.38,0,0,31,Europe,1
ID_003059,324.0,111.0,3,3.88,4.74,8.75,0,0,22,Africa,1
ID_003060,305.0,101.0,2,1.14,3.95,7.04,0,0,27,Asia,0
ID_003061,311.0,104.0,3,5.16,3.8,,0,1,35,Asia,1
ID_003062,296.0,99.0,2,3.34,1.78,5.93,0,0,29,North America,1
ID_003063,309.0,100.0,2,2.46,3.07,7.26,1,1,23,South America,1
ID_003064,307.0,106.0,3,2.95,2.06,9.21,0,1,33,Asia,1
ID_003065,,98.0,2,2.13,3.63,8.73,0,1,21,Africa,0
ID_003066,326.0,117.0,3,4.4,4.7,8.94,1,1,21,Africa,1
ID_003067,311.0,100.0,1,,1.49,8.89,0,0,20,South America,1
ID_003068,322.0,110.0,4,3.78,5.82,7.14,1,1,32,South America,0
ID_003069,321.0,106.0,3,2.55,1.88,7.86,1,1,23,North America,0
ID_003070,311.0,,2,0.95,2.78,7.87,0,1,29,Europe,0
ID_003071,305.0,105.0,1,2.99,1.32,8.11,0,0,28,Africa,0
ID_003072,311.0,103.0,3,3.37,2.55,8.81,0,1,33,South America,1
ID_003073,308.0,107.0,3,4.28,3.65,9.26,0,1,30,Africa,0
ID_003074,303.0,100.0,2,3.41,1.66,6.17,0,0,26,South America,1
ID_003075,317.0,106.0,2,3.28,5.3,7.08,1,0,34,Asia,1
ID_003076,,115.0,5,4.22,7.22,10.61,1,1,31,Africa,0
ID_003077,311.0,98.0,1,1.72,2.06,8.32,0,0,29,Asia,0
ID_003078,320.0,110.0,3,2.44,5.0,9.34,1,1,26,Africa,0
ID_003079,304.0,102.0,2,4.46,2.95,8.83,0,1,32,Europe,0
ID_003080,311.0,,1,0.92,1.86,7.79,1,0,34,North America,0
ID_003081,307.0,108.0,2,1.77,2.7,8.73,0,1,26,Asia,0
ID_003082,304.0,,2,2.2,2.43,8.72,0,1,34,South America,1
ID_003083,325.0,111.0,4,3.89,3.99,8.75,1,1,27,Europe,1
ID_003084,303.0,101.0,1,2.54,2.32,7.43,0,0,20,Africa,1
ID_003085,304.0,97.0,2,1.15,3.01,7.45,0,0,29,Asia,1
ID_003086,316.0,100.0,2,,2.15,8.18,1,0,32,Africa,0
ID_003087,320.0,114.0,4,3.6,4.75,9.77,1,1,29,Africa,0
ID_003088,312.0,102.0,3,3.91,4.6,8.49,0,1,27,Africa,1
ID_003089,297.0,98.0,2,4.39,3.76,8.11,0,0,23,North America,1
ID_003090,302.0,101.0,3,3.07,3.59,,0,0,23,North America,1
ID_003091,325.0,112.0,4,5.24,4.96,8.38,0,1,23,South America,0
ID_003092,326.0,114.0,4,4.53,3.71,,0,1,25,Asia,0
ID_003093,323.0,109.0,3,2.71,2.35,9.81,1,1,26,Europe,0
ID_003094,302.0,99.0,3,2.37,4.67,7.31,0,0,25,Europe,1
ID_003095,315.0,105.0,1,1.29,3.74,8.16,1,0,20,Europe,1
ID_003096,311.0,101.0,3,3.55,5.22,9.09,0,1,31,Africa,0
ID_003097,331.0,119.0,3,4.19,5.04,9.55,1,1,27,North America,0
ID_003098,324.0,110.0,3,3.31,3.51,9.45,1,1,32,Asia,1
ID_003099,317.0,103.0,3,,5.58,9.03,1,1,29,Africa,1
ID_003100,313.0,100.0,2,4.1,5.06,9.43,0,1,34,North America,0
ID_003101,305.0,104.0,2,2.28,3.29,8.28,0,0,30,North America,1
ID_003102,316.0,101.0,2,,2.07,,0,0,32,Asia,0
ID_003103,324.0,107.0,5,3.36,4.06,7.92,1,1,26,Asia,0
ID_003104,337.0,117.0,4,,5.78,10.26,1,1,25,Asia,1
ID_003105,312.0,100.0,2,2.16,1.38,9.11,0,1,25,Africa,1
ID_003106,314.0,107.0,2,3.4,4.13,8.45,0,0,24,South America,1
ID_003107,332.0,117.0,4,5.11,5.99,9.67,1,1,25,Asia,0
ID_003108,299.0,97.0,2,3.3,1.94,7.52,0,0,31,South America,1
ID_003109,313.0,107.0,2,4.68,2.63,7.18,0,0,28,Africa,1
ID_003110,296.0,,3,2.3,3.66,8.52,0,0,29,South America,0
ID_003111,314.0,105.0,2,2.1,3.56,,0,0,28,Europe,0
ID_003112,311.0,101.0,3,3.58,4.51,7.36,0,1,34,South America,1
ID_003113,311.0,105.0,2,4.48,2.55,7.46,1,1,29,Asia,0
ID_003114,311.0,103.0,3,3.42,4.69,7.45,0,1,27,Africa,0
